date,VWC5,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,DOY,year,date_encoded,VWC5_lag_imputed,VWC5_lag3_imputed,VWC5_lag40_imputed,rd_imputed,rd_lag_imputed
2017-04-16,0.1786,1.45,297.43,10.59,15.2,3.16,3.78,11.25,73.95,1.2125,potato,317,0.1769,0.178,0.3121,1.58,434.46,10.96,0.6,3.99,4.58,13.01,72.22,1.2,106,2017,471,0.1769,0.178,0.3121,15.2,0.6
2017-04-17,0.2625,2.08,353.79,15.86,0.4,7.09,0.84,11.79,75.75,1.225,potato,317,0.1786,0.1761,0.3306,1.45,297.43,10.59,15.2,3.16,3.78,11.25,73.95,1.2125,107,2017,472,0.1786,0.1761,0.3306,0.4,15.2
2017-04-18,0.2674,2.21,286.03,17.3,0.6,9.87,-1.01,10.99,71.02,1.2375,potato,317,0.2625,0.1769,0.3185,2.08,353.79,15.86,0.4,7.09,0.84,11.79,75.75,1.225,108,2017,473,0.2625,0.1769,0.3185,0.6,0.4
2017-04-19,0.2582,2.23,268.97,18.39,0.0,8.9,-2.18,9.18,61.3,1.25,potato,317,0.2674,0.1786,0.2998,2.21,286.03,17.3,0.6,9.87,-1.01,10.99,71.02,1.2375,109,2017,474,0.2674,0.1786,0.2998,0.0,0.6
2017-04-20,0.25,2.93,134.98,22.78,0.0,13.07,-4.18,12.71,60.38,1.2625,potato,317,0.2582,0.2625,0.2894,2.23,268.97,18.39,0.0,8.9,-2.18,9.18,61.3,1.25,110,2017,475,0.2582,0.2625,0.2894,0.0,0.0
2017-04-21,0.2428,1.3,355.62,8.88,2.8,0.64,4.23,15.28,69.93,1.275,potato,317,0.25,0.2674,0.2812,2.93,134.98,22.78,0.0,13.07,-4.18,12.71,60.38,1.2625,111,2017,476,0.25,0.2674,0.2812,2.8,0.0
2017-04-22,0.2445,1.83,358.41,13.38,0.0,4.95,2.91,11.39,70.46,1.2875,potato,317,0.2428,0.2582,0.2748,1.3,355.62,8.88,2.8,0.64,4.23,15.28,69.93,1.275,112,2017,477,0.2428,0.2582,0.2748,0.0,2.8
2017-04-23,0.2427,1.7,243.82,12.95,0.0,4.83,0.9,11.26,73.88,1.3,potato,317,0.2445,0.25,0.2701,1.83,358.41,13.38,0.0,4.95,2.91,11.39,70.46,1.2875,113,2017,478,0.2445,0.25,0.2701,0.0,0.0
2017-04-24,0.2384,1.95,370.74,13.57,1.4,3.37,1.03,15.15,70.11,1.375,potato,317,0.2427,0.2428,0.2658,1.7,243.82,12.95,0.0,4.83,0.9,11.26,73.88,1.3,114,2017,479,0.2427,0.2428,0.2658,1.4,0.0
2017-04-25,0.2367,2.66,377.4,20.57,0.3,10.71,-0.25,10.9,72.4,1.45,potato,317,0.2384,0.2445,0.2612,1.95,370.74,13.57,1.4,3.37,1.03,15.15,70.11,1.375,115,2017,480,0.2384,0.2445,0.2612,0.3,1.4
2017-04-26,0.2337,2.39,212.33,18.1,0.3,7.87,-0.66,11.6,73.02,1.525,potato,317,0.2367,0.2427,0.2573,2.66,377.4,20.57,0.3,10.71,-0.25,10.9,72.4,1.45,116,2017,481,0.2367,0.2427,0.2573,0.3,0.3
2017-04-27,0.2307,2.08,219.76,16.31,0.0,7.65,-2.53,12.02,69.02,1.6,potato,317,0.2337,0.2384,0.3069,2.39,212.33,18.1,0.3,7.87,-0.66,11.6,73.02,1.525,117,2017,482,0.2337,0.2384,0.3069,0.0,0.3
2017-04-28,0.2274,1.6,254.89,11.64,0.7,3.93,0.85,12.24,75.34,1.675,potato,317,0.2307,0.2367,0.3209,2.08,219.76,16.31,0.0,7.65,-2.53,12.02,69.02,1.6,118,2017,483,0.2307,0.2367,0.3209,0.7,0.0
2017-04-29,0.2265,2.39,159.74,17.37,0.0,7.82,0.23,13.77,66.35,1.75,potato,317,0.2274,0.2337,0.3148,1.6,254.89,11.64,0.7,3.93,0.85,12.24,75.34,1.675,119,2017,484,0.2274,0.2337,0.3148,0.0,0.7
2017-04-30,0.2229,3.75,491.07,24.06,1.9,12.24,3.11,19.21,47.13,1.825,potato,317,0.2265,0.2307,0.3231,2.39,159.74,17.37,0.0,7.82,0.23,13.77,66.35,1.75,120,2017,485,0.2265,0.2307,0.3231,1.9,0.0
2017-05-01,0.2187,1.08,240.3,7.15,1.2,0.27,6.2,13.1,76.34,1.9,potato,317,0.2229,0.2274,0.3007,3.75,491.07,24.06,1.9,12.24,3.11,19.21,47.13,1.825,121,2017,486,0.2229,0.2274,0.3007,1.2,1.9
2017-05-02,0.2216,1.22,207.71,8.34,4.0,1.52,5.2,15.05,88.23,1.8,potato,317,0.2187,0.2265,0.2865,1.08,240.3,7.15,1.2,0.27,6.2,13.1,76.34,1.9,122,2017,487,0.2187,0.2265,0.2865,4.0,1.2
2017-05-03,0.2305,1.48,257.33,9.88,3.1,1.69,7.45,15.54,83.34,1.7,potato,317,0.2216,0.2229,0.2766,1.22,207.71,8.34,4.0,1.52,5.2,15.05,88.23,1.8,123,2017,488,0.2216,0.2229,0.2766,3.1,4.0
2017-05-04,0.2473,1.83,408.35,12.29,0.7,1.99,7.9,14.91,79.56,1.6,potato,317,0.2305,0.2187,0.2692,1.48,257.33,9.88,3.1,1.69,7.45,15.54,83.34,1.7,124,2017,489,0.2305,0.2187,0.2692,0.7,3.1
2017-05-05,0.244,0.92,278.98,6.57,0.0,0.47,5.54,12.02,86.81,1.5,potato,317,0.2473,0.2216,0.2627,1.83,408.35,12.29,0.7,1.99,7.9,14.91,79.56,1.6,125,2017,490,0.2473,0.2216,0.2627,0.0,0.7
2017-05-06,0.2401,3.8,344.84,24.05,0.0,11.03,5.49,20.03,72.73,1.4,potato,317,0.244,0.2305,0.2567,0.92,278.98,6.57,0.0,0.47,5.54,12.02,86.81,1.5,126,2017,491,0.244,0.2305,0.2567,0.0,0.0
2017-05-07,0.2329,1.71,302.52,11.02,0.0,2.27,7.73,17.1,79.31,1.3,potato,317,0.2401,0.2473,0.2498,3.8,344.84,24.05,0.0,11.03,5.49,20.03,72.73,1.4,127,2017,492,0.2401,0.2473,0.2498,0.0,0.0
2017-05-08,0.2268,1.47,288.33,10.13,0.0,3.6,3.86,15.51,72.25,1.2,potato,317,0.2329,0.244,0.2441,1.71,302.52,11.02,0.0,2.27,7.73,17.1,79.31,1.3,128,2017,493,0.2329,0.244,0.2441,0.0,0.0
2017-05-09,0.2217,3.05,199.2,21.94,0.0,10.37,0.53,14.54,65.58,1.1,potato,317,0.2268,0.2401,0.2379,1.47,288.33,10.13,0.0,3.6,3.86,15.51,72.25,1.2,129,2017,494,0.2268,0.2401,0.2379,0.0,0.0
2017-05-10,0.2163,3.93,148.34,27.16,0.0,13.95,-0.59,17.13,63.29,1.2375,potato,317,0.2217,0.2329,0.2275,3.05,199.2,21.94,0.0,10.37,0.53,14.54,65.58,1.1,130,2017,495,0.2217,0.2329,0.2275,0.0,0.0
2017-05-11,0.2107,3.34,268.73,20.13,3.2,8.44,5.14,23.49,66.49,1.375,potato,317,0.2163,0.2268,0.2213,3.93,148.34,27.16,0.0,13.95,-0.59,17.13,63.29,1.2375,131,2017,496,0.2163,0.2268,0.2213,3.2,0.0
2017-05-12,0.2105,2.76,285.4,16.19,2.4,4.61,11.77,22.56,75.38,1.5125,potato,317,0.2107,0.2217,0.2212,3.34,268.73,20.13,3.2,8.44,5.14,23.49,66.49,1.375,132,2017,497,0.2107,0.2217,0.2212,2.4,3.2
2017-05-13,0.2094,2.91,275.43,17.4,0.6,5.34,9.55,22.21,79.71,1.65,potato,317,0.2105,0.2163,0.2158,2.76,285.4,16.19,2.4,4.61,11.77,22.56,75.38,1.5125,133,2017,498,0.2105,0.2163,0.2158,0.6,2.4
2017-05-14,0.2063,3.03,290.04,18.47,0.5,7.34,7.3,21.99,70.92,1.7875,potato,317,0.2094,0.2107,0.2091,2.91,275.43,17.4,0.6,5.34,9.55,22.21,79.71,1.65,134,2017,499,0.2094,0.2107,0.2091,0.5,0.6
2017-05-15,0.2032,4.42,199.31,26.38,0.0,11.86,4.5,22.48,58.49,1.925,potato,317,0.2063,0.2105,0.2032,3.03,290.04,18.47,0.5,7.34,7.3,21.99,70.92,1.7875,135,2017,500,0.2063,0.2105,0.2032,0.0,0.5
2017-05-16,0.2004,2.96,222.62,15.68,0.0,2.87,15.39,27.48,60.31,2.0625,potato,317,0.2032,0.2094,0.1998,4.42,199.31,26.38,0.0,11.86,4.5,22.48,58.49,1.925,136,2017,501,0.2032,0.2094,0.1998,0.0,0.0
2017-05-17,0.1983,4.93,285.32,25.51,2.7,11.51,14.65,29.98,51.78,2.2,potato,317,0.2004,0.2063,0.1978,2.96,222.62,15.68,0.0,2.87,15.39,27.48,60.31,2.0625,137,2017,502,0.2004,0.2063,0.1978,2.7,0.0
2017-05-18,0.1965,1.49,252.92,8.6,1.7,1.06,15.49,21.43,83.48,2.25,potato,317,0.1983,0.2032,0.1956,4.93,285.32,25.51,2.7,11.51,14.65,29.98,51.78,2.2,138,2017,503,0.1983,0.2032,0.1956,1.7,2.7
2017-05-19,0.1999,1.18,360.69,7.55,2.4,0.3,9.9,16.6,83.32,2.3,potato,317,0.1965,0.2004,0.1892,1.49,252.92,8.6,1.7,1.06,15.49,21.43,83.48,2.25,139,2017,504,0.1965,0.2004,0.1892,2.4,1.7
2017-05-20,0.2045,3.29,261.02,20.82,0.0,9.03,7.04,18.09,73.06,2.35,potato,317,0.1999,0.1983,0.1832,1.18,360.69,7.55,2.4,0.3,9.9,16.6,83.32,2.3,140,2017,505,0.1999,0.1983,0.1832,0.0,2.4
2017-05-21,0.2019,3.63,144.43,22.2,0.0,10.53,5.59,21.22,62.95,2.4,potato,317,0.2045,0.1965,0.1798,3.29,261.02,20.82,0.0,9.03,7.04,18.09,73.06,2.35,141,2017,506,0.2045,0.1965,0.1798,0.0,0.0
2017-05-22,0.1976,4.64,191.36,26.1,0.0,11.9,8.29,25.39,57.97,2.45,potato,317,0.2019,0.1999,0.1772,3.63,144.43,22.2,0.0,10.53,5.59,21.22,62.95,2.4,142,2017,507,0.2019,0.1999,0.1772,0.0,0.0
2017-05-23,0.1938,4.26,312.3,24.61,0.0,11.55,10.62,23.96,61.62,2.5,potato,317,0.1976,0.2045,0.178,4.64,191.36,26.1,0.0,11.9,8.29,25.39,57.97,2.45,143,2017,508,0.1976,0.2045,0.178,0.0,0.0
2017-05-24,0.1904,3.25,251.95,18.64,0.0,6.39,9.15,23.76,71.41,2.55,potato,317,0.1938,0.2019,0.1761,4.26,312.3,24.61,0.0,11.55,10.62,23.96,61.62,2.5,144,2017,509,0.1938,0.2019,0.1761,0.0,0.0
2017-05-25,0.237,4.77,213.28,27.67,0.0,12.84,8.61,24.81,69.1,2.6,potato,317,0.1904,0.1976,0.1769,3.25,251.95,18.64,0.0,6.39,9.15,23.76,71.41,2.55,145,2017,510,0.1904,0.1976,0.1769,0.0,0.0
2017-05-26,0.2641,5.35,298.04,28.84,0.0,14.5,11.54,27.82,57.96,2.3625,potato,317,0.237,0.1938,0.1786,4.77,213.28,27.67,0.0,12.84,8.61,24.81,69.1,2.6,146,2017,511,0.237,0.1938,0.1786,0.0,0.0
2017-05-27,0.238,5.58,301.37,28.69,1.5,14.32,13.7,32.22,52.65,2.125,potato,317,0.2641,0.1904,0.2625,5.35,298.04,28.84,0.0,14.5,11.54,27.82,57.96,2.3625,147,2017,512,0.2641,0.1904,0.2625,1.5,0.0
2017-05-28,0.231,4.08,189.49,21.93,0.0,8.75,15.56,27.92,69.18,1.8875,potato,317,0.238,0.237,0.2674,5.58,301.37,28.69,1.5,14.32,13.7,32.22,52.65,2.125,148,2017,513,0.238,0.237,0.2674,0.0,1.5
2017-05-29,0.2268,4.51,252.52,23.63,1.1,9.41,15.87,32.81,65.93,1.65,potato,317,0.231,0.2641,0.2582,4.08,189.49,21.93,0.0,8.75,15.56,27.92,69.18,1.8875,149,2017,514,0.231,0.2641,0.2582,1.1,0.0
2017-05-30,0.2249,3.14,364.09,17.37,0.0,5.37,13.16,24.74,71.36,1.4125,potato,317,0.2268,0.238,0.25,4.51,252.52,23.63,1.1,9.41,15.87,32.81,65.93,1.65,150,2017,515,0.2268,0.238,0.25,0.0,1.1
2017-05-31,0.231,3.47,259.62,18.87,0.0,8.23,11.15,24.02,68.17,1.175,potato,317,0.2249,0.231,0.2428,3.14,364.09,17.37,0.0,5.37,13.16,24.74,71.36,1.4125,151,2017,516,0.2249,0.231,0.2428,0.0,0.0
2017-06-01,0.2237,4.97,149.33,28.58,0.0,14.5,8.11,25.63,59.68,0.9375,potato,317,0.231,0.2268,0.2445,3.47,259.62,18.87,0.0,8.23,11.15,24.02,68.17,1.175,152,2017,517,0.231,0.2268,0.2445,0.0,0.0
2017-06-02,0.2188,4.45,164.23,23.73,0.0,9.27,11.42,29.13,55.96,0.7,potato,317,0.2237,0.2249,0.2427,4.97,149.33,28.58,0.0,14.5,8.11,25.63,59.68,0.9375,153,2017,518,0.2237,0.2249,0.2427,0.0,0.0
2017-06-03,0.2226,3.13,217.86,17.19,7.5,4.14,15.05,25.65,72.1,0.9125,potato,317,0.2188,0.231,0.2384,4.45,164.23,23.73,0.0,9.27,11.42,29.13,55.96,0.7,154,2017,519,0.2188,0.231,0.2384,7.5,0.0
2017-06-04,0.2293,3.59,286.94,21.12,0.0,9.95,8.72,20.85,67.29,1.125,potato,317,0.2226,0.2237,0.2367,3.13,217.86,17.19,7.5,4.14,15.05,25.65,72.1,0.9125,155,2017,520,0.2226,0.2237,0.2367,0.0,7.5
2017-06-05,0.2214,3.8,298.8,22.1,2.2,7.58,7.73,23.06,56.76,1.3375,potato,317,0.2293,0.2188,0.2337,3.59,286.94,21.12,0.0,9.95,8.72,20.85,67.29,1.125,156,2017,521,0.2293,0.2188,0.2337,2.2,0.0
2017-06-06,0.2304,2.6,591.01,15.34,5.7,5.38,12.11,18.61,67.5,1.55,potato,317,0.2214,0.2226,0.2307,3.8,298.8,22.1,2.2,7.58,7.73,23.06,56.76,1.3375,157,2017,522,0.2214,0.2226,0.2307,5.7,2.2
2017-06-07,0.2388,2.37,616.34,14.65,3.0,6.05,10.84,18.46,66.36,1.7625,potato,317,0.2304,0.2293,0.2274,2.6,591.01,15.34,5.7,5.38,12.11,18.61,67.5,1.55,158,2017,523,0.2304,0.2293,0.2274,3.0,5.7
2017-06-08,0.232,3.33,385.75,18.96,4.8,5.16,11.98,24.36,65.34,1.975,potato,317,0.2388,0.2214,0.2265,2.37,616.34,14.65,3.0,6.05,10.84,18.46,66.36,1.7625,159,2017,524,0.2388,0.2214,0.2265,4.8,3.0
2017-06-09,0.2423,2.67,317.19,15.71,6.8,6.73,10.92,20.82,74.48,2.1875,potato,317,0.232,0.2304,0.2229,3.33,385.75,18.96,4.8,5.16,11.98,24.36,65.34,1.975,160,2017,525,0.232,0.2304,0.2229,6.8,4.8
2017-06-10,0.2359,4.49,252.96,25.59,0.0,12.06,9.69,24.38,66.6,2.4,potato,317,0.2423,0.2388,0.2187,2.67,317.19,15.71,6.8,6.73,10.92,20.82,74.48,2.1875,161,2017,526,0.2423,0.2388,0.2187,0.0,6.8
2017-06-11,0.2264,3.54,294.96,18.99,0.0,4.74,14.03,28.7,60.96,2.3375,potato,317,0.2359,0.232,0.2216,4.49,252.96,25.59,0.0,12.06,9.69,24.38,66.6,2.4,162,2017,527,0.2359,0.232,0.2216,0.0,0.0
2017-06-12,0.2213,1.94,434.22,11.43,0.0,3.04,13.06,18.32,66.86,2.275,potato,317,0.2264,0.2423,0.2305,3.54,294.96,18.99,0.0,4.74,14.03,28.7,60.96,2.3375,163,2017,528,0.2264,0.2423,0.2305,0.0,0.0
2017-06-13,0.2173,2.6,239.29,15.51,0.0,6.53,9.29,20.76,70.7,2.2125,potato,317,0.2213,0.2359,0.2473,1.94,434.22,11.43,0.0,3.04,13.06,18.32,66.86,2.275,164,2017,529,0.2213,0.2359,0.2473,0.0,0.0
2017-06-14,0.2242,5.16,178.27,29.47,0.0,14.76,7.54,25.15,61.24,2.15,potato,317,0.2173,0.2264,0.244,2.6,239.29,15.51,0.0,6.53,9.29,20.76,70.7,2.2125,165,2017,530,0.2173,0.2264,0.244,0.0,0.0
2017-06-15,0.237,4.42,325.39,23.69,0.0,10.46,12.7,29.2,58.2,2.0875,potato,317,0.2242,0.2213,0.2401,5.16,178.27,29.47,0.0,14.76,7.54,25.15,61.24,2.15,166,2017,531,0.2242,0.2213,0.2401,0.0,0.0
2017-06-16,0.2204,2.26,366.48,13.4,0.0,4.1,9.6,19.96,69.21,2.025,potato,317,0.237,0.2173,0.2329,4.42,325.39,23.69,0.0,10.46,12.7,29.2,58.2,2.0875,167,2017,532,0.237,0.2173,0.2329,0.0,0.0
2017-06-17,0.2217,1.88,225.3,10.45,0.0,0.47,11.13,23.06,74.51,1.9625,potato,317,0.2204,0.2242,0.2268,2.26,366.48,13.4,0.0,4.1,9.6,19.96,69.21,2.025,168,2017,533,0.2204,0.2242,0.2268,0.0,0.0
2017-06-18,0.2526,4.66,117.57,24.95,0.0,12.64,11.09,28.22,70.29,1.9,potato,317,0.2217,0.237,0.2217,1.88,225.3,10.45,0.0,0.47,11.13,23.06,74.51,1.9625,169,2017,534,0.2217,0.237,0.2217,0.0,0.0
2017-06-19,0.2303,5.65,149.65,29.11,0.0,15.04,14.31,31.68,58.24,1.8125,potato,317,0.2526,0.2204,0.2163,4.66,117.57,24.95,0.0,12.64,11.09,28.22,70.29,1.9,170,2017,535,0.2526,0.2204,0.2163,0.0,0.0
2017-06-20,0.2223,5.03,305.23,26.12,0.0,11.47,15.83,30.22,64.18,1.725,potato,317,0.2303,0.2217,0.2107,5.65,149.65,29.11,0.0,15.04,14.31,31.68,58.24,1.8125,171,2017,536,0.2303,0.2217,0.2107,0.0,0.0
2017-06-21,0.2166,5.15,235.7,27.18,0.0,13.39,13.86,29.75,59.77,1.6375,potato,317,0.2223,0.2526,0.2105,5.03,305.23,26.12,0.0,11.47,15.83,30.22,64.18,1.725,172,2017,537,0.2223,0.2526,0.2105,0.0,0.0
2017-06-22,0.2125,4.7,406.67,23.87,0.4,9.23,17.63,34.56,58.73,1.55,potato,317,0.2166,0.2303,0.2094,5.15,235.7,27.18,0.0,13.39,13.86,29.75,59.77,1.6375,173,2017,538,0.2166,0.2303,0.2094,0.4,0.0
2017-06-23,0.2109,3.82,418.62,20.88,0.0,6.82,16.18,26.12,64.34,1.4625,potato,317,0.2125,0.2223,0.2063,4.7,406.67,23.87,0.4,9.23,17.63,34.56,58.73,1.55,174,2017,539,0.2125,0.2223,0.2063,0.0,0.4
2017-06-24,0.2207,1.16,430.02,6.76,0.9,0.93,14.67,18.96,82.78,1.375,potato,317,0.2109,0.2166,0.2032,3.82,418.62,20.88,0.0,6.82,16.18,26.12,64.34,1.4625,175,2017,540,0.2109,0.2166,0.2032,0.9,0.0
2017-06-25,0.2533,1.75,383.87,9.75,0.4,1.48,16.05,20.71,78.1,1.2875,potato,317,0.2207,0.2125,0.2004,1.16,430.02,6.76,0.9,0.93,14.67,18.96,82.78,1.375,176,2017,541,0.2207,0.2125,0.2004,0.4,0.9
2017-06-26,0.2366,4.75,275.19,27.02,0.0,11.68,12.73,23.19,61.91,1.2,potato,317,0.2533,0.2109,0.1983,1.75,383.87,9.75,0.4,1.48,16.05,20.71,78.1,1.2875,177,2017,542,0.2533,0.2109,0.1983,0.0,0.4
2017-06-27,0.2257,1.71,310.46,10.08,3.6,1.31,11.24,20.95,73.68,1.3875,potato,317,0.2366,0.2207,0.1965,4.75,275.19,27.02,0.0,11.68,12.73,23.19,61.91,1.2,178,2017,543,0.2366,0.2207,0.1965,3.6,0.0
2017-06-28,0.2481,1.47,241.09,8.48,17.6,1.08,13.66,22.14,90.43,1.575,potato,317,0.2257,0.2533,0.1999,1.71,310.46,10.08,3.6,1.31,11.24,20.95,73.68,1.3875,179,2017,544,0.2257,0.2533,0.1999,17.6,3.6
2017-06-29,0.2524,2.22,205.24,12.91,0.5,1.02,12.68,22.37,81.46,1.7625,potato,317,0.2481,0.2366,0.2045,1.47,241.09,8.48,17.6,1.08,13.66,22.14,90.43,1.575,180,2017,545,0.2481,0.2366,0.2045,0.5,17.6
2017-06-30,0.2394,2.6,306.42,15.02,12.6,2.21,12.23,22.51,78.72,1.95,potato,317,0.2524,0.2257,0.2019,2.22,205.24,12.91,0.5,1.02,12.68,22.37,81.46,1.7625,181,2017,546,0.2524,0.2257,0.2019,12.6,0.5
2017-07-01,0.282,1.2,279.8,7.13,0.7,1.77,13.03,20.15,91.28,2.1375,potato,317,0.2394,0.2481,0.1976,2.6,306.42,15.02,12.6,2.21,12.23,22.51,78.72,1.95,182,2017,547,0.2394,0.2481,0.1976,0.7,12.6
2017-07-02,0.2697,2.66,294.34,15.75,0.7,5.72,9.14,20.88,81.32,2.325,potato,317,0.282,0.2524,0.1938,1.2,279.8,7.13,0.7,1.77,13.03,20.15,91.28,2.1375,183,2017,548,0.282,0.2524,0.1938,0.7,0.7
2017-07-03,0.2543,3.52,308.53,20.58,0.0,8.51,7.46,23.39,68.84,2.5125,potato,317,0.2697,0.2394,0.1904,2.66,294.34,15.75,0.7,5.72,9.14,20.88,81.32,2.325,184,2017,549,0.2697,0.2394,0.1904,0.0,0.7
2017-07-04,0.2446,3.08,172.65,16.83,0.0,4.21,13.95,23.41,77.12,2.7,potato,317,0.2543,0.282,0.237,3.52,308.53,20.58,0.0,8.51,7.46,23.39,68.84,2.5125,185,2017,550,0.2543,0.282,0.237,0.0,0.0
2017-07-05,0.2385,4.16,150.13,22.95,0.0,9.98,12.31,26.89,71.17,2.925,potato,317,0.2446,0.2697,0.2641,3.08,172.65,16.83,0.0,4.21,13.95,23.41,77.12,2.7,186,2017,551,0.2446,0.2697,0.2641,0.0,0.0
2017-07-06,0.2375,3.89,167.78,21.08,8.0,8.04,11.63,27.85,74.64,3.15,potato,317,0.2385,0.2543,0.238,4.16,150.13,22.95,0.0,9.98,12.31,26.89,71.17,2.925,187,2017,552,0.2385,0.2543,0.238,8.0,0.0
2017-07-07,0.2695,4.31,272.75,23.06,0.0,9.98,15.71,27.77,79.16,3.375,potato,317,0.2375,0.2446,0.231,3.89,167.78,21.08,8.0,8.04,11.63,27.85,74.64,3.15,188,2017,553,0.2375,0.2446,0.231,0.0,8.0
2017-07-08,0.2472,3.27,190.66,18.0,0.0,4.08,13.95,26.76,74.09,3.6,potato,317,0.2695,0.2385,0.2268,4.31,272.75,23.06,0.0,9.98,15.71,27.77,79.16,3.375,189,2017,554,0.2695,0.2385,0.2268,0.0,0.0
2017-07-09,0.2385,4.82,154.83,26.94,0.0,12.59,12.05,24.84,66.31,3.825,potato,317,0.2472,0.2375,0.2249,3.27,190.66,18.0,0.0,4.08,13.95,26.76,74.09,3.6,190,2017,555,0.2472,0.2375,0.2249,0.0,0.0
2017-07-10,0.2312,3.38,177.97,18.73,0.3,4.05,15.03,27.06,73.92,4.05,potato,317,0.2385,0.2695,0.231,4.82,154.83,26.94,0.0,12.59,12.05,24.84,66.31,3.825,191,2017,556,0.2385,0.2695,0.231,0.3,0.0
2017-07-11,0.2262,2.46,309.86,13.93,15.8,1.96,14.61,22.41,76.48,4.275,potato,317,0.2312,0.2472,0.2237,3.38,177.97,18.73,0.3,4.05,15.03,27.06,73.92,4.05,192,2017,557,0.2312,0.2472,0.2237,15.8,0.3
2017-07-12,0.2857,1.46,300.95,8.74,30.8,3.53,9.45,18.24,87.42,4.5,potato,317,0.2262,0.2385,0.2188,2.46,309.86,13.93,15.8,1.96,14.61,22.41,76.48,4.275,193,2017,558,0.2262,0.2385,0.2188,30.8,15.8
2017-07-13,0.2716,3.47,92.25,20.95,0.0,7.43,7.23,21.0,72.13,4.4125,potato,317,0.2857,0.2312,0.2226,1.46,300.95,8.74,30.8,3.53,9.45,18.24,87.42,4.5,194,2017,559,0.2857,0.2312,0.2226,0.0,30.8
2017-07-14,0.2574,2.28,242.74,14.31,4.4,5.35,8.98,19.93,79.55,4.325,potato,317,0.2716,0.2262,0.2293,3.47,92.25,20.95,0.0,7.43,7.23,21.0,72.13,4.4125,195,2017,560,0.2716,0.2262,0.2293,4.4,0.0
2017-07-15,0.2525,2.88,204.16,16.99,0.2,4.8,9.82,21.45,72.32,4.2375,potato,317,0.2574,0.2857,0.2214,2.28,242.74,14.31,4.4,5.35,8.98,19.93,79.55,4.325,196,2017,561,0.2574,0.2857,0.2214,0.2,4.4
2017-07-16,0.2462,1.63,243.35,9.17,5.8,0.65,15.82,22.63,84.81,4.15,potato,317,0.2525,0.2716,0.2304,2.88,204.16,16.99,0.2,4.8,9.82,21.45,72.32,4.2375,197,2017,562,0.2525,0.2716,0.2304,5.8,0.2
2017-07-17,0.2531,4.79,184.1,26.91,0.0,11.16,13.5,23.89,72.02,4.0625,potato,317,0.2462,0.2574,0.2388,1.63,243.35,9.17,5.8,0.65,15.82,22.63,84.81,4.15,198,2017,563,0.2462,0.2574,0.2388,0.0,5.8
2017-07-18,0.244,4.94,305.97,27.59,0.0,12.14,11.85,26.73,65.35,3.975,potato,317,0.2531,0.2525,0.232,4.79,184.1,26.91,0.0,11.16,13.5,23.89,72.02,4.0625,199,2017,564,0.2531,0.2525,0.232,0.0,0.0
2017-07-19,0.237,3.54,282.08,18.46,8.5,7.6,17.73,30.63,69.28,3.8875,potato,317,0.244,0.2462,0.2423,4.94,305.97,27.59,0.0,12.14,11.85,26.73,65.35,3.975,200,2017,565,0.244,0.2462,0.2423,8.5,0.0
2017-07-20,0.2666,2.91,310.88,16.09,0.6,4.35,13.04,25.8,79.43,3.8,potato,317,0.237,0.2531,0.2359,3.54,282.08,18.46,8.5,7.6,17.73,30.63,69.28,3.8875,201,2017,566,0.237,0.2531,0.2359,0.6,8.5
2017-07-21,0.2546,4.78,205.03,26.95,0.0,13.21,10.56,24.14,62.52,3.4625,potato,317,0.2666,0.244,0.2264,2.91,310.88,16.09,0.6,4.35,13.04,25.8,79.43,3.8,202,2017,567,0.2666,0.244,0.2264,0.0,0.6
2017-07-22,0.2457,3.66,225.75,20.02,11.4,5.77,15.19,26.55,71.66,3.125,potato,317,0.2546,0.237,0.2213,4.78,205.03,26.95,0.0,13.21,10.56,24.14,62.52,3.4625,203,2017,568,0.2546,0.237,0.2213,11.4,0.0
2017-07-23,0.2918,2.72,318.01,16.11,15.3,5.76,13.53,20.47,85.64,2.7875,potato,317,0.2457,0.2666,0.2173,3.66,225.75,20.02,11.4,5.77,15.19,26.55,71.66,3.125,204,2017,569,0.2457,0.2666,0.2173,15.3,11.4
2017-07-24,0.3063,2.65,173.96,15.68,5.3,4.64,13.29,20.51,84.98,2.45,potato,317,0.2918,0.2546,0.2242,2.72,318.01,16.11,15.3,5.76,13.53,20.47,85.64,2.7875,205,2017,570,0.2918,0.2546,0.2242,5.3,15.3
2017-07-25,0.3055,1.86,332.07,10.95,7.0,1.97,13.65,19.67,89.38,2.1125,potato,317,0.3063,0.2457,0.237,2.65,173.96,15.68,5.3,4.64,13.29,20.51,84.98,2.45,206,2017,571,0.3063,0.2457,0.237,7.0,5.3
2017-07-26,0.2912,3.62,268.21,20.28,0.3,8.33,13.96,23.52,77.14,1.775,potato,317,0.3055,0.2918,0.2204,1.86,332.07,10.95,7.0,1.97,13.65,19.67,89.38,2.1125,207,2017,572,0.3055,0.2918,0.2204,0.3,7.0
