date,VWC5,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,DOY,year,date_encoded,VWC5_imputed,VWC5_lag_imputed,VWC5_lag3_imputed,VWC5_lag40_imputed,rd_imputed,rd_lag_imputed
2018-05-13,0.2529,1.07,303.19,6.69,0.0,0.17,11.7,16.49,86.64,3.45,grass,409,0.2544,0.2556,0.3584,4.01,216.59,22.85,2.5,8.96,8.34,24.02,58.85,3.7625,133,2018,863,0.2529,0.2544,0.2556,0.3584,0.0,2.5
2018-05-14,0.257,4.02,297.93,22.51,0.0,9.54,11.73,26.76,69.63,3.1375,grass,409,0.2529,0.2563,0.358,1.07,303.19,6.69,0.0,0.17,11.7,16.49,86.64,3.45,134,2018,864,0.257,0.2529,0.2563,0.358,0.0,0.0
2018-05-15,0.257,4.65,277.67,26.04,5.0,13.57,11.51,24.95,52.62,2.825,grass,409,0.257,0.2544,0.3601,4.02,297.93,22.51,0.0,9.54,11.73,26.76,69.63,3.1375,135,2018,865,0.257,0.257,0.2544,0.3601,5.0,0.0
2018-05-16,0.2546,2.99,385.55,17.78,0.9,6.85,9.69,22.53,70.06,2.5125,grass,409,0.257,0.2529,0.3592,4.65,277.67,26.04,5.0,13.57,11.51,24.95,52.62,2.825,136,2018,866,0.2546,0.257,0.2529,0.3592,0.9,5.0
2018-05-17,0.2518,4.18,404.01,27.29,0.0,11.8,5.49,17.13,66.18,2.2,grass,409,0.2546,0.257,0.3546,2.99,385.55,17.78,0.9,6.85,9.69,22.53,70.06,2.5125,137,2018,867,0.2518,0.2546,0.257,0.3546,0.0,0.9
2018-05-18,0.2477,3.06,277.24,20.62,0.0,6.64,3.49,16.71,69.32,2.425,grass,409,0.2518,0.257,0.3507,4.18,404.01,27.29,0.0,11.8,5.49,17.13,66.18,2.2,138,2018,868,0.2477,0.2518,0.257,0.3507,0.0,0.0
2018-05-19,0.2443,1.75,138.71,11.66,0.0,2.84,4.56,15.62,83.37,2.65,grass,409,0.2477,0.2546,0.3486,3.06,277.24,20.62,0.0,6.64,3.49,16.71,69.32,2.425,139,2018,869,0.2443,0.2477,0.2546,0.3486,0.0,0.0
2018-05-20,0.2427,4.6,238.03,26.86,0.0,13.1,5.64,24.73,62.96,2.875,grass,409,0.2443,0.2518,0.3486,1.75,138.71,11.66,0.0,2.84,4.56,15.62,83.37,2.65,140,2018,870,0.2427,0.2443,0.2518,0.3486,0.0,0.0
2018-05-21,0.2392,4.5,336.37,24.95,0.0,11.15,10.67,25.57,50.64,3.1,grass,409,0.2427,0.2477,0.3569,4.6,238.03,26.86,0.0,13.1,5.64,24.73,62.96,2.875,141,2018,871,0.2392,0.2427,0.2477,0.3569,0.0,0.0
2018-05-22,0.2366,3.15,211.42,18.09,0.0,6.41,11.6,25.37,73.98,3.325,grass,409,0.2392,0.2443,0.3561,4.5,336.37,24.95,0.0,11.15,10.67,25.57,50.64,3.1,142,2018,872,0.2366,0.2392,0.2443,0.3561,0.0,0.0
2018-05-23,0.2431,3.06,285.44,17.08,0.0,5.31,14.67,24.84,68.02,3.55,grass,409,0.2366,0.2427,0.3542,3.15,211.42,18.09,0.0,6.41,11.6,25.37,73.98,3.325,143,2018,873,0.2431,0.2366,0.2427,0.3542,0.0,0.0
2018-05-24,0.2484,2.58,342.16,14.55,0.0,3.42,14.04,23.46,69.54,3.775,grass,409,0.2431,0.2392,0.353,3.06,285.44,17.08,0.0,5.31,14.67,24.84,68.02,3.55,144,2018,874,0.2484,0.2431,0.2392,0.353,0.0,0.0
2018-05-25,0.2525,4.03,180.95,21.86,0.0,9.25,14.26,26.08,73.12,4.0,grass,409,0.2484,0.2366,0.3531,2.58,342.16,14.55,0.0,3.42,14.04,23.46,69.54,3.775,145,2018,875,0.2525,0.2484,0.2366,0.3531,0.0,0.0
2018-05-26,0.2517,4.75,278.4,25.23,0.0,12.15,14.34,28.57,60.35,3.9,grass,409,0.2525,0.2431,0.3526,4.03,180.95,21.86,0.0,9.25,14.26,26.08,73.12,4.0,146,2018,876,0.2517,0.2525,0.2431,0.3526,0.0,0.0
2018-05-27,0.2585,2.72,268.64,14.64,0.0,4.86,15.65,26.92,70.11,3.8,grass,409,0.2517,0.2484,0.3504,4.75,278.4,25.23,0.0,12.15,14.34,28.57,60.35,3.9,147,2018,877,0.2585,0.2517,0.2484,0.3504,0.0,0.0
2018-05-28,0.2787,5.0,218.68,25.92,0.0,12.17,14.64,29.36,65.52,3.7,grass,409,0.2585,0.2525,0.3474,2.72,268.64,14.64,0.0,4.86,15.65,26.92,70.11,3.8,148,2018,878,0.2787,0.2585,0.2525,0.3474,0.0,0.0
2018-05-29,0.276,3.6,251.75,18.95,0.0,7.39,16.45,30.44,76.72,3.6,grass,409,0.2787,0.2517,0.3424,5.0,218.68,25.92,0.0,12.17,14.64,29.36,65.52,3.7,149,2018,879,0.276,0.2787,0.2517,0.3424,0.0,0.0
2018-05-30,0.2861,4.34,155.72,23.27,0.0,10.9,15.86,27.42,74.61,3.5,grass,409,0.276,0.2585,0.3337,3.6,251.75,18.95,0.0,7.39,16.45,30.44,76.72,3.6,150,2018,880,0.2861,0.276,0.2585,0.3337,0.0,0.0
2018-05-31,0.2841,2.96,167.26,16.25,1.9,6.22,15.59,26.07,80.97,3.4,grass,409,0.2861,0.2787,0.3226,4.34,155.72,23.27,0.0,10.9,15.86,27.42,74.61,3.5,151,2018,881,0.2841,0.2861,0.2787,0.3226,1.9,0.0
2018-06-01,0.2845,1.43,240.6,7.42,0.0,0.98,14.68,21.62,92.61,3.3,grass,409,0.2841,0.276,0.3122,2.96,167.26,16.25,1.9,6.22,15.59,26.07,80.97,3.4,152,2018,882,0.2845,0.2841,0.276,0.3122,0.0,1.9
2018-06-02,0.3032,1.87,253.3,10.75,1.5,2.23,14.22,20.73,86.19,3.2,grass,409,0.2845,0.2861,0.3096,1.43,240.6,7.42,0.0,0.98,14.68,21.62,92.61,3.3,153,2018,883,0.3032,0.2845,0.2861,0.3096,1.5,0.0
2018-06-03,0.2979,3.52,146.66,19.73,0.0,6.78,13.48,25.05,78.63,3.1875,grass,409,0.3032,0.2841,0.3078,1.87,253.3,10.75,1.5,2.23,14.22,20.73,86.19,3.2,154,2018,884,0.2979,0.3032,0.2841,0.3078,0.0,1.5
2018-06-04,0.2937,3.8,252.64,21.19,0.0,8.25,14.07,24.32,80.9,3.175,grass,409,0.2979,0.2845,0.3068,3.52,146.66,19.73,0.0,6.78,13.48,25.05,78.63,3.1875,155,2018,885,0.2937,0.2979,0.2845,0.3068,0.0,0.0
2018-06-05,0.2895,2.54,229.05,14.84,1.9,5.63,12.53,21.27,78.91,3.1625,grass,409,0.2937,0.3032,0.3095,3.8,252.64,21.19,0.0,8.25,14.07,24.32,80.9,3.175,156,2018,886,0.2895,0.2937,0.3032,0.3095,1.9,0.0
2018-06-06,0.2838,5.29,210.61,28.84,2.7,14.87,11.21,28.74,65.95,3.15,grass,409,0.2895,0.2979,0.3126,2.54,229.05,14.84,1.9,5.63,12.53,21.27,78.91,3.1625,157,2018,887,0.2838,0.2895,0.2979,0.3126,2.7,1.9
2018-06-07,0.2756,4.49,178.49,23.84,6.3,10.37,13.93,29.04,67.76,3.1375,grass,409,0.2838,0.2937,0.3126,5.29,210.61,28.84,2.7,14.87,11.21,28.74,65.95,3.15,158,2018,888,0.2756,0.2838,0.2937,0.3126,6.3,2.7
2018-06-08,0.2893,1.66,200.73,9.33,1.3,1.12,16.93,21.97,88.16,3.125,grass,409,0.2756,0.2895,0.313,4.49,178.49,23.84,6.3,10.37,13.93,29.04,67.76,3.1375,159,2018,889,0.2893,0.2756,0.2895,0.313,1.3,6.3
2018-06-09,0.2964,4.65,228.67,25.21,0.5,10.33,15.92,26.51,75.21,3.1125,grass,409,0.2893,0.2838,0.3499,1.66,200.73,9.33,1.3,1.12,16.93,21.97,88.16,3.125,160,2018,890,0.2964,0.2893,0.2838,0.3499,0.5,1.3
2018-06-10,0.2909,4.5,266.65,24.98,6.8,10.6,14.37,24.97,75.42,3.1,grass,409,0.2964,0.2756,0.354,4.65,228.67,25.21,0.5,10.33,15.92,26.51,75.21,3.1125,161,2018,891,0.2909,0.2964,0.2756,0.354,6.8,0.5
2018-06-11,0.2855,4.51,343.85,25.69,3.2,9.99,12.1,23.71,69.05,2.925,grass,409,0.2909,0.2893,0.3514,4.5,266.65,24.98,6.8,10.6,14.37,24.97,75.42,3.1,162,2018,892,0.2855,0.2909,0.2893,0.3514,3.2,6.8
2018-06-12,0.279,1.86,288.14,11.32,0.0,1.0,11.82,18.82,75.85,2.75,grass,409,0.2855,0.2964,0.3457,4.51,343.85,25.69,3.2,9.99,12.1,23.71,69.05,2.925,163,2018,893,0.279,0.2855,0.2964,0.3457,0.0,3.2
2018-06-13,0.2729,2.36,247.3,14.53,4.4,3.11,9.11,18.68,74.15,2.575,grass,409,0.279,0.2909,0.3181,1.86,288.14,11.32,0.0,1.0,11.82,18.82,75.85,2.75,164,2018,894,0.2729,0.279,0.2909,0.3181,4.4,0.0
2018-06-14,0.2676,2.48,332.42,14.94,0.8,3.91,8.55,21.0,81.05,2.4,grass,409,0.2729,0.2855,0.2983,2.36,247.3,14.53,4.4,3.11,9.11,18.68,74.15,2.575,165,2018,895,0.2676,0.2729,0.2855,0.2983,0.8,4.4
2018-06-15,0.2635,3.99,131.98,22.63,0.0,8.27,11.85,24.3,72.84,2.225,grass,409,0.2676,0.279,0.2918,2.48,332.42,14.94,0.8,3.91,8.55,21.0,81.05,2.4,166,2018,896,0.2635,0.2676,0.279,0.2918,0.0,0.8
2018-06-16,0.2568,3.31,252.38,19.0,0.0,4.61,12.5,24.52,68.46,2.05,grass,409,0.2635,0.2729,0.2813,3.99,131.98,22.63,0.0,8.27,11.85,24.3,72.84,2.225,167,2018,897,0.2568,0.2635,0.2729,0.2813,0.0,0.0
2018-06-17,0.2501,1.96,357.48,11.71,0.0,1.93,12.7,18.9,71.84,1.875,grass,409,0.2568,0.2676,0.2695,3.31,252.38,19.0,0.0,4.61,12.5,24.52,68.46,2.05,168,2018,898,0.2501,0.2568,0.2676,0.2695,0.0,0.0
2018-06-18,0.2467,1.57,368.37,9.12,0.0,1.8,13.06,20.34,78.22,1.7,grass,409,0.2501,0.2635,0.2598,1.96,357.48,11.71,0.0,1.93,12.7,18.9,71.84,1.875,169,2018,899,0.2467,0.2501,0.2635,0.2598,0.0,0.0
2018-06-19,0.2448,1.48,251.3,8.34,2.2,0.0,13.98,21.24,81.77,1.825,grass,409,0.2467,0.2568,0.2556,1.57,368.37,9.12,0.0,1.8,13.06,20.34,78.22,1.7,170,2018,900,0.2448,0.2467,0.2568,0.2556,2.2,0.0
2018-06-20,0.2433,4.22,288.66,23.06,0.8,10.11,13.94,26.95,74.28,1.95,grass,409,0.2448,0.2501,0.2563,1.48,251.3,8.34,2.2,0.0,13.98,21.24,81.77,1.825,171,2018,901,0.2433,0.2448,0.2501,0.2563,0.8,2.2
2018-06-21,0.2398,3.4,479.44,20.91,0.0,8.04,9.66,17.86,67.85,2.075,grass,409,0.2433,0.2467,0.2544,4.22,288.66,23.06,0.8,10.11,13.94,26.95,74.28,1.95,172,2018,902,0.2398,0.2433,0.2467,0.2544,0.0,0.8
2018-06-22,0.2355,2.22,431.73,14.13,0.0,3.06,8.92,17.03,69.26,2.2,grass,409,0.2398,0.2448,0.2529,3.4,479.44,20.91,0.0,8.04,9.66,17.86,67.85,2.075,173,2018,903,0.2355,0.2398,0.2448,0.2529,0.0,0.0
2018-06-23,0.2332,2.33,214.08,14.26,0.0,4.16,8.07,20.23,70.93,2.325,grass,409,0.2355,0.2433,0.257,2.22,431.73,14.13,0.0,3.06,8.92,17.03,69.26,2.2,174,2018,904,0.2332,0.2355,0.2433,0.257,0.0,0.0
2018-06-24,0.2324,2.4,247.84,14.61,0.0,1.86,9.14,18.88,78.0,2.45,grass,409,0.2332,0.2398,0.257,2.33,214.08,14.26,0.0,4.16,8.07,20.23,70.93,2.325,175,2018,905,0.2324,0.2332,0.2398,0.257,0.0,0.0
2018-06-25,0.2319,3.58,258.15,20.95,3.8,7.99,10.91,22.88,72.25,2.575,grass,409,0.2324,0.2355,0.2546,2.4,247.84,14.61,0.0,1.86,9.14,18.88,78.0,2.45,176,2018,906,0.2319,0.2324,0.2355,0.2546,3.8,0.0
2018-06-26,0.2301,4.75,251.61,27.92,12.1,11.38,7.6,24.38,69.24,2.7,grass,409,0.2319,0.2332,0.2518,3.58,258.15,20.95,3.8,7.99,10.91,22.88,72.25,2.575,177,2018,907,0.2301,0.2319,0.2332,0.2518,12.1,3.8
2018-06-27,0.2285,4.91,282.85,27.2,2.4,13.25,10.11,27.1,67.86,2.6,grass,409,0.2301,0.2324,0.2477,4.75,251.61,27.92,12.1,11.38,7.6,24.38,69.24,2.7,178,2018,908,0.2285,0.2301,0.2324,0.2477,2.4,12.1
2018-06-28,0.2266,5.17,306.53,27.15,3.0,13.94,13.04,28.54,56.06,2.5,grass,409,0.2285,0.2319,0.2443,4.91,282.85,27.2,2.4,13.25,10.11,27.1,67.86,2.6,179,2018,909,0.2266,0.2285,0.2319,0.2443,3.0,2.4
2018-06-29,0.2241,5.47,312.46,29.88,7.3,15.37,13.21,28.93,58.19,2.4,grass,409,0.2266,0.2301,0.2427,5.17,306.53,27.15,3.0,13.94,13.04,28.54,56.06,2.5,180,2018,910,0.2241,0.2266,0.2301,0.2427,7.3,3.0
2018-06-30,0.2216,5.61,354.76,30.31,0.7,15.22,12.69,28.34,50.65,2.3,grass,409,0.2241,0.2285,0.2392,5.47,312.46,29.88,7.3,15.37,13.21,28.93,58.19,2.4,181,2018,911,0.2216,0.2241,0.2285,0.2392,0.7,7.3
2018-07-01,0.2188,5.72,460.64,30.9,1.0,15.32,14.71,26.86,36.04,2.2,grass,409,0.2216,0.2266,0.2366,5.61,354.76,30.31,0.7,15.22,12.69,28.34,50.65,2.3,182,2018,912,0.2188,0.2216,0.2266,0.2366,1.0,0.7
2018-07-02,0.2161,5.62,366.46,30.7,0.7,15.33,11.59,27.31,38.59,2.1,grass,409,0.2188,0.2241,0.2431,5.72,460.64,30.9,1.0,15.32,14.71,26.86,36.04,2.2,183,2018,913,0.2161,0.2188,0.2241,0.2431,0.7,1.0
2018-07-03,0.2139,5.54,264.28,29.63,10.7,15.1,12.77,29.42,49.74,2.0,grass,409,0.2161,0.2216,0.2484,5.62,366.46,30.7,0.7,15.33,11.59,27.31,38.59,2.1,184,2018,914,0.2139,0.2161,0.2216,0.2484,10.7,0.7
2018-07-04,0.2129,4.48,209.09,24.24,0.4,10.47,14.11,28.9,58.65,1.9,grass,409,0.2139,0.2188,0.2525,5.54,264.28,29.63,10.7,15.1,12.77,29.42,49.74,2.0,185,2018,915,0.2129,0.2139,0.2188,0.2525,0.4,10.7
2018-07-05,0.2112,4.96,228.86,27.24,0.0,12.11,13.37,27.23,65.93,1.8875,grass,409,0.2129,0.2161,0.2517,4.48,209.09,24.24,0.4,10.47,14.11,28.9,58.65,1.9,186,2018,916,0.2112,0.2129,0.2161,0.2517,0.0,0.4
2018-07-06,0.2101,3.95,216.29,21.41,0.0,7.31,13.63,26.86,63.81,1.875,grass,409,0.2112,0.2139,0.2585,4.96,228.86,27.24,0.0,12.11,13.37,27.23,65.93,1.8875,187,2018,917,0.2101,0.2112,0.2139,0.2585,0.0,0.0
2018-07-07,0.2088,4.85,219.89,26.93,0.0,12.98,11.14,26.97,52.89,1.8625,grass,409,0.2101,0.2129,0.2787,3.95,216.29,21.41,0.0,7.31,13.63,26.86,63.81,1.875,188,2018,918,0.2088,0.2101,0.2129,0.2787,0.0,0.0
2018-07-08,0.2071,5.0,253.0,28.18,0.0,14.85,9.89,26.06,61.15,1.85,grass,409,0.2088,0.2112,0.276,4.85,219.89,26.93,0.0,12.98,11.14,26.97,52.89,1.8625,189,2018,919,0.2071,0.2088,0.2112,0.276,0.0,0.0
2018-07-09,0.2058,2.99,250.36,16.95,10.5,4.57,10.67,24.52,71.66,1.8375,grass,409,0.2071,0.2101,0.2861,5.0,253.0,28.18,0.0,14.85,9.89,26.06,61.15,1.85,190,2018,920,0.2058,0.2071,0.2101,0.2861,10.5,0.0
2018-07-10,0.2038,2.1,374.27,12.38,0.0,4.66,12.47,21.84,70.39,1.825,grass,409,0.2058,0.2088,0.2841,2.99,250.36,16.95,10.5,4.57,10.67,24.52,71.66,1.8375,191,2018,921,0.2038,0.2058,0.2088,0.2841,0.0,10.5
2018-07-11,0.2037,3.32,278.89,18.94,0.0,7.73,9.37,23.63,69.46,1.8125,grass,409,0.2038,0.2071,0.2845,2.1,374.27,12.38,0.0,4.66,12.47,21.84,70.39,1.825,192,2018,922,0.2037,0.2038,0.2071,0.2845,0.0,0.0
2018-07-12,0.2052,4.87,284.55,26.72,0.0,12.35,13.03,27.23,68.26,1.8,grass,409,0.2037,0.2058,0.3032,3.32,278.89,18.94,0.0,7.73,9.37,23.63,69.46,1.8125,193,2018,923,0.2052,0.2037,0.2058,0.3032,0.0,0.0
2018-07-13,0.2044,4.67,196.82,26.11,3.2,11.48,10.66,27.12,68.64,1.775,grass,409,0.2052,0.2038,0.2979,4.87,284.55,26.72,0.0,12.35,13.03,27.23,68.26,1.8,194,2018,924,0.2044,0.2052,0.2038,0.2979,3.2,0.0
2018-07-14,0.2039,5.21,214.9,28.77,0.3,14.5,12.1,26.97,62.49,1.75,grass,409,0.2044,0.2037,0.2937,4.67,196.82,26.11,3.2,11.48,10.66,27.12,68.64,1.775,195,2018,925,0.2039,0.2044,0.2037,0.2937,0.3,3.2
2018-07-15,0.2032,5.3,197.46,28.35,0.0,14.65,11.58,29.37,53.35,1.725,grass,409,0.2039,0.2052,0.2895,5.21,214.9,28.77,0.3,14.5,12.1,26.97,62.49,1.75,196,2018,926,0.2032,0.2039,0.2052,0.2895,0.0,0.3
2018-07-16,0.2026,5.23,185.03,27.41,0.0,14.1,12.75,30.73,48.84,1.7,grass,409,0.2032,0.2044,0.2838,5.3,197.46,28.35,0.0,14.65,11.58,29.37,53.35,1.725,197,2018,927,0.2026,0.2032,0.2044,0.2838,0.0,0.0
2018-07-17,0.2024,4.63,273.33,25.16,0.0,12.4,12.13,28.05,59.04,1.675,grass,409,0.2026,0.2039,0.2756,5.23,185.03,27.41,0.0,14.1,12.75,30.73,48.84,1.7,198,2018,928,0.2024,0.2026,0.2039,0.2756,0.0,0.0
2018-07-18,0.2002,3.79,155.11,20.05,0.0,9.37,10.07,26.53,59.69,1.65,grass,409,0.2024,0.2032,0.2893,4.63,273.33,25.16,0.0,12.4,12.13,28.05,59.04,1.675,199,2018,929,0.2002,0.2024,0.2032,0.2893,0.0,0.0
2018-07-19,0.1998,3.81,178.82,20.56,0.0,7.9,12.54,28.41,57.88,1.625,grass,409,0.2002,0.2026,0.2964,3.79,155.11,20.05,0.0,9.37,10.07,26.53,59.69,1.65,200,2018,930,0.1998,0.2002,0.2026,0.2964,0.0,0.0
2018-07-20,0.1987,4.67,185.72,25.67,0.0,11.14,10.67,27.45,61.05,1.6,grass,409,0.1998,0.2024,0.2909,3.81,178.82,20.56,0.0,7.9,12.54,28.41,57.88,1.625,201,2018,931,0.1987,0.1998,0.2024,0.2909,0.0,0.0
2018-07-21,0.1991,4.74,224.22,25.18,7.2,12.28,15.16,29.25,61.5,1.5875,grass,409,0.1987,0.2002,0.2855,4.67,185.72,25.67,0.0,11.14,10.67,27.45,61.05,1.6,202,2018,932,0.1991,0.1987,0.2002,0.2855,7.2,0.0
2018-07-22,0.1983,4.22,209.44,22.76,0.0,11.48,13.52,29.21,63.53,1.575,grass,409,0.1991,0.1998,0.279,4.74,224.22,25.18,7.2,12.28,15.16,29.25,61.5,1.5875,203,2018,933,0.1983,0.1991,0.1998,0.279,0.0,7.2
2018-07-23,0.1979,4.91,116.11,25.42,0.4,13.06,13.65,31.2,62.73,1.5625,grass,409,0.1983,0.1987,0.2729,4.22,209.44,22.76,0.0,11.48,13.52,29.21,63.53,1.575,204,2018,934,0.1979,0.1983,0.1987,0.2729,0.4,0.0
2018-07-24,0.1981,4.45,170.71,23.31,6.2,10.43,16.12,33.22,54.52,1.55,grass,409,0.1979,0.1991,0.2676,4.91,116.11,25.42,0.4,13.06,13.65,31.2,62.73,1.5625,205,2018,935,0.1981,0.1979,0.1991,0.2676,6.2,0.4
2018-07-25,0.1979,4.4,261.23,21.82,1.7,10.41,18.8,33.62,52.99,1.5375,grass,409,0.1981,0.1983,0.2635,4.45,170.71,23.31,6.2,10.43,16.12,33.22,54.52,1.55,206,2018,936,0.1979,0.1981,0.1983,0.2635,1.7,6.2
2018-07-26,0.1974,4.88,207.07,23.49,0.2,10.05,18.39,36.46,51.85,1.525,grass,409,0.1979,0.1979,0.2568,4.4,261.23,21.82,1.7,10.41,18.8,33.62,52.99,1.5375,207,2018,937,0.1974,0.1979,0.1979,0.2568,0.2,1.7
2018-07-27,0.1971,5.48,291.67,26.26,0.6,13.39,21.35,36.1,34.58,1.5125,grass,409,0.1974,0.1981,0.2501,4.88,207.07,23.49,0.2,10.05,18.39,36.46,51.85,1.525,208,2018,938,0.1971,0.1974,0.1981,0.2501,0.6,0.2
2018-07-28,0.194,3.07,314.95,16.48,35.7,6.89,11.63,27.46,66.47,1.5,grass,409,0.1971,0.1979,0.2467,5.48,291.67,26.26,0.6,13.39,21.35,36.1,34.58,1.5125,209,2018,939,0.194,0.1971,0.1979,0.2467,35.7,0.6
2018-07-29,0.1932,3.35,327.45,17.65,13.1,4.52,12.3,28.68,51.19,1.4375,grass,409,0.194,0.1974,0.2448,3.07,314.95,16.48,35.7,6.89,11.63,27.46,66.47,1.5,210,2018,940,0.1932,0.194,0.1974,0.2448,13.1,35.7
2018-07-30,0.1942,4.53,276.58,22.94,0.0,9.77,18.05,32.84,53.8,1.375,grass,409,0.1932,0.1971,0.2433,3.35,327.45,17.65,13.1,4.52,12.3,28.68,51.19,1.4375,211,2018,941,0.1942,0.1932,0.1971,0.2433,0.0,13.1
2018-07-31,0.193,4.12,273.0,21.72,0.0,10.22,15.0,29.55,63.69,1.3125,grass,409,0.1942,0.194,0.2398,4.53,276.58,22.94,0.0,9.77,18.05,32.84,53.8,1.375,212,2018,942,0.193,0.1942,0.194,0.2398,0.0,0.0
2018-08-01,0.192,3.88,149.55,20.67,0.0,8.91,12.17,29.59,58.49,1.25,grass,409,0.193,0.1932,0.2355,4.12,273.0,21.72,0.0,10.22,15.0,29.55,63.69,1.3125,213,2018,943,0.192,0.193,0.1932,0.2355,0.0,0.0
2018-08-02,0.1919,4.55,193.0,23.35,0.0,12.26,15.69,32.39,55.59,1.1875,grass,409,0.192,0.1942,0.2332,3.88,149.55,20.67,0.0,8.91,12.17,29.59,58.49,1.25,214,2018,944,0.1919,0.192,0.1942,0.2332,0.0,0.0
2018-08-03,0.1917,4.94,203.12,25.03,0.0,13.83,15.27,34.02,51.37,1.125,grass,409,0.1919,0.193,0.2324,4.55,193.0,23.35,0.0,12.26,15.69,32.39,55.59,1.1875,215,2018,945,0.1917,0.1919,0.193,0.2324,0.0,0.0
2018-08-04,0.1912,4.27,271.1,22.18,0.0,10.35,16.99,31.54,62.48,1.0625,grass,409,0.1917,0.192,0.2319,4.94,203.12,25.03,0.0,13.83,15.27,34.02,51.37,1.125,216,2018,946,0.1912,0.1917,0.192,0.2319,0.0,0.0
2018-08-05,0.19,4.7,232.59,25.46,0.0,13.55,14.9,28.04,63.17,1.0,grass,409,0.1912,0.1919,0.2301,4.27,271.1,22.18,0.0,10.35,16.99,31.54,62.48,1.0625,217,2018,947,0.19,0.1912,0.1919,0.2301,0.0,0.0
2018-08-06,0.1891,4.91,172.14,25.33,0.0,13.85,13.35,33.37,51.34,1.0375,grass,409,0.19,0.1917,0.2285,4.7,232.59,25.46,0.0,13.55,14.9,28.04,63.17,1.0,218,2018,948,0.1891,0.19,0.1917,0.2285,0.0,0.0
2018-08-07,0.1892,4.85,161.61,24.05,2.4,12.24,14.36,36.09,47.56,1.075,grass,409,0.1891,0.1912,0.2266,4.91,172.14,25.33,0.0,13.85,13.35,33.37,51.34,1.0375,219,2018,949,0.1892,0.1891,0.1912,0.2266,2.4,0.0
2018-08-08,0.187,2.26,359.87,12.37,0.0,3.44,11.31,25.23,71.8,1.1125,grass,409,0.1892,0.19,0.2241,4.85,161.61,24.05,2.4,12.24,14.36,36.09,47.56,1.075,220,2018,950,0.187,0.1892,0.19,0.2241,0.0,2.4
2018-08-09,0.1866,1.75,375.35,9.97,0.0,3.73,10.01,23.93,80.74,1.15,grass,409,0.187,0.1891,0.2216,2.26,359.87,12.37,0.0,3.44,11.31,25.23,71.8,1.1125,221,2018,951,0.1866,0.187,0.1891,0.2216,0.0,0.0
2018-08-10,0.1983,3.37,470.51,19.29,0.9,9.45,12.36,23.39,65.99,1.1875,grass,409,0.1866,0.1892,0.2188,1.75,375.35,9.97,0.0,3.73,10.01,23.93,80.74,1.15,222,2018,952,0.1983,0.1866,0.1892,0.2188,0.9,0.0
2018-08-11,0.2116,3.56,308.8,21.13,3.8,11.6,10.66,22.47,69.94,1.225,grass,409,0.1983,0.187,0.2161,3.37,470.51,19.29,0.9,9.45,12.36,23.39,65.99,1.1875,223,2018,953,0.2116,0.1983,0.187,0.2161,3.8,0.9
2018-08-12,0.2179,3.57,246.68,19.46,0.0,6.27,11.02,28.29,56.91,1.2625,grass,409,0.2116,0.1866,0.2139,3.56,308.8,21.13,3.8,11.6,10.66,22.47,69.94,1.225,224,2018,954,0.2179,0.2116,0.1866,0.2139,0.0,3.8
2018-08-13,0.22,1.57,263.61,8.8,0.0,2.32,15.87,22.15,85.69,1.3,grass,409,0.2179,0.1983,0.2129,3.57,246.68,19.46,0.0,6.27,11.02,28.29,56.91,1.2625,225,2018,955,0.22,0.2179,0.1983,0.2129,0.0,0.0
2018-08-14,0.227,2.9,331.18,16.1,0.3,5.47,16.22,25.15,75.84,1.4,grass,409,0.22,0.2116,0.2112,1.57,263.61,8.8,0.0,2.32,15.87,22.15,85.69,1.3,226,2018,956,0.227,0.22,0.2116,0.2112,0.3,0.0
2018-08-15,0.23,1.9,287.83,10.56,0.0,1.71,15.25,23.66,79.49,1.5,grass,409,0.227,0.2179,0.2101,2.9,331.18,16.1,0.3,5.47,16.22,25.15,75.84,1.4,227,2018,957,0.23,0.227,0.2179,0.2101,0.0,0.3
2018-08-16,0.2296,3.0,266.8,16.54,0.0,7.71,14.2,25.84,74.54,1.6,grass,409,0.23,0.22,0.2088,1.9,287.83,10.56,0.0,1.71,15.25,23.66,79.49,1.5,228,2018,958,0.2296,0.23,0.22,0.2088,0.0,0.0
2018-08-17,0.2322,3.0,164.38,17.17,0.0,6.9,11.6,24.13,76.65,1.7,grass,409,0.2296,0.227,0.2071,3.0,266.8,16.54,0.0,7.71,14.2,25.84,74.54,1.6,229,2018,959,0.2322,0.2296,0.227,0.2071,0.0,0.0
2018-08-18,0.2352,2.72,264.61,15.53,0.0,7.06,10.0,22.93,74.77,1.8,grass,409,0.2322,0.23,0.2058,3.0,164.38,17.17,0.0,6.9,11.6,24.13,76.65,1.7,230,2018,960,0.2352,0.2322,0.23,0.2058,0.0,0.0
2018-08-19,0.2359,3.06,343.85,16.91,0.5,7.11,14.28,25.09,73.83,1.9,grass,409,0.2352,0.2296,0.2038,2.72,264.61,15.53,0.0,7.06,10.0,22.93,74.77,1.8,231,2018,961,0.2359,0.2352,0.2296,0.2038,0.5,0.0
